city,neighborhood,total_listings,avg_price,median_price,avg_availability_rate,avg_occupancy_proxy,avg_estimated_annual_revenue,avg_recent_reviews,avg_reviews_per_month,avg_rating,avg_price_per_guest,pricing_score,demand_score,revenue_score,rating_score,competition_score,market_opportunity_score
Milan,QUARTO OGGIARO,52,81.84615384615384,72.0,0.6366174920969441,0.3633825079030559,9664.25,7.6923076923076925,1.0303846153846155,4.551891891891891,28.307051282051283,0.0,15.30565099419528,0.7881704017160833,0.0,99.80352428317063,18.95
Milan,QUINTOSOLE,20,107.55,108.5,0.5043835616438356,0.4956164383561644,22010.05,21.7,1.775,4.759473684210526,35.23583333333333,12.273574662724082,88.46857595282297,38.91477628655556,67.72007981808905,100.0,58.13
Milan,RIPAMONTI,140,109.1,90.0,0.5877886497064578,0.41221135029354206,16187.242857142857,9.45,1.3102142857142858,4.807542372881356,36.52828231292517,13.01369894659028,24.48617178115103,20.932638792092465,83.40168366773084,99.26321606188985,40.96
Milan,ROGOREDO,62,108.11290322580645,103.5,0.6131241714538224,0.38687582854617764,14419.032258064517,8.46774193548387,1.1064516129032258,4.750961538461539,35.46071428571428,12.542360692973098,19.35578545586489,15.472006947055627,64.943134966106,99.74212562166144,35.77
Milan,RONCHETTO SUL NAVIGLIO,115,132.1391304347826,94.0,0.6333531864204884,0.3666468135795116,16630.608695652172,6.678260869565217,0.7553043478260869,4.765487804878049,46.7777536231884,24.014873084618287,10.009230287117006,22.301852175400636,69.68208586443384,99.4167127156628,38.33
Milan,S. CRISTOFORO,280,151.53571428571428,99.5,0.5099510763209394,0.4900489236790606,27728.992857142857,10.764285714285714,1.3195714285714286,4.725485232067511,50.60667517006803,33.27673291179343,31.350756252047614,56.57615751678799,56.63191709288613,98.40363480076134,50.73
Milan,S. SIRO,90,157.14444444444445,113.0,0.5622222222222223,0.43777777777777777,21523.48888888889,14.544444444444444,1.6822222222222223,4.837179487179488,47.0251455026455,35.954898971231444,51.09472716683047,37.412166190634444,93.07029536738591,99.57020936943574,58.14
Milan,SARPI,903,162.02768549280177,126.0,0.5504452434047846,0.4495547565952154,26443.35326688815,14.416389811738648,1.607486157253599,4.723759590792839,54.3937773559036,38.28664431565821,50.42589098186417,52.60581343478539,56.06895555588004,94.57849818873949,55.3
Milan,SCALO ROMANA,174,125.97126436781609,93.5,0.5761612344512675,0.4238387655487325,20225.94252873563,8.459770114942529,1.1873563218390804,4.717553956834532,40.91620826491516,21.069719887330407,19.314148211468147,33.405051326399544,54.04447150896851,99.05446061275865,39.74
Milan,SELINUNTE,212,133.93396226415095,105.5,0.5505298526751098,0.44947014732489016,22335.254716981133,14.867924528301886,1.895235849056604,4.718241758241758,42.40415543575921,24.871904453890227,52.78428091922665,39.919081562538516,54.26885518769138,98.82114569902376,50.36
Milan,STADERA,251,108.89641434262948,96.0,0.5701577252633302,0.42984227473666975,16526.183266932272,9.912350597609562,1.2123107569721117,4.758410256410256,37.3091396319484,12.916486889256873,26.90105364280565,21.97936297541691,67.3731543256811,98.58169091913797,39.24
Milan,TIBALDI,192,122.17708333333333,100.0,0.555037100456621,0.444962899543379,19591.9375,10.317708333333334,1.1860416666666667,4.718424657534246,40.15319010416667,19.25800019635927,29.018258743311133,31.44710126568175,54.328523015720144,98.94394302204212,41.35
Milan,TICINESE,736,165.5298913043478,133.0,0.5280561346039309,0.4719438653960691,27744.809782608696,15.107336956521738,1.754592391304348,4.718079877112135,53.50967261904761,39.95894597257599,54.03474481686615,56.62500373846223,54.21604418294643,95.60385583594278,57.3
Milan,TORTONA,362,165.21546961325967,130.5,0.5256868235828351,0.4743131764171649,27686.348066298342,10.715469613259668,1.2266298342541437,4.714454828660436,52.28421248794177,39.808809760351075,31.095787149522415,56.44446081559648,53.03343289632318,97.90016577638607,51.66
Milan,TRE TORRI,21,152.85714285714286,125.0,0.5493803000652315,0.4506196999347684,32146.14285714286,15.523809523809524,1.8447619047619048,4.858421052631579,52.06746031746032,33.907714444121765,56.210003276182164,70.21730974541786,100.0,99.99386013384908,66.57
Milan,UMBRIA - MOLISE,273,120.48351648351648,96.0,0.6060213758843895,0.3939786241156104,16651.74358974359,9.428571428571429,1.173003663003663,4.693598326359832,43.41568405139834,18.44932280803654,24.374249208255982,22.3671214797342,46.22934866163731,98.44661386381777,36.88
Milan,VIALE MONZA,269,110.47955390334573,92.0,0.533482711208433,0.46651728879156695,19630.449814126394,16.193308550185872,1.68817843866171,4.739957264957265,34.65549695038543,13.67243529805388,59.70683244337827,31.566035949737064,61.353175212287226,98.47117332842144,48.63
Milan,VIGENTINA,295,197.23050847457628,155.0,0.5855305316925935,0.41446946830740655,29602.677966101695,9.420338983050847,1.1481694915254237,4.642411067193676,59.48003694046067,55.09597602498364,24.33125070567483,62.36251836027857,29.530363467981896,98.31153680849758,51.51
Milan,VILLAPIZZONE,369,107.86720867208672,88.0,0.5601217656012176,0.4398782343987823,16664.49322493225,11.626016260162602,1.431029810298103,4.742548387096774,37.89342818428184,12.425041657088167,35.85162091109827,22.40649521946864,62.19848537242218,97.85718671332965,40.56
Milan,WASHINGTON,336,171.38690476190476,130.0,0.5166911285061969,0.483308871493803,31481.39880952381,12.732142857142858,1.3659523809523808,4.728282828282828,55.82828916288738,42.75566719249149,41.628979196243314,68.16443068388564,57.544585958897564,98.05980229630994,58.07
